entry_time,entry_price,entry_prob,exit_time,exit_price,exit_prob,gross_return,net_return,fees_paid,slippage_paid,bars_held,is_win
2025-10-20 10:30:00,4063.140555,0.49889737249805,2025-10-20 11:30:00,4072.9625,0.5370879650433513,0.002417328386022266,0.0006173283860222661,5.59178840920206,4.068055,1.0,True
2025-10-20 23:30:00,3975.997005,0.3408201748514085,2025-10-21 00:30:00,3979.3693200000002,0.4246753156056741,0.0008481683954386643,-0.0009518316045613358,5.59643413905439,3.977685,1.0,False
2025-10-21 08:30:00,3924.6213299999995,0.6593085698644796,2025-10-21 11:30:00,3885.2863850000003,0.3164068189782471,-0.010022608983781711,-0.01182260898378171,5.566299540228686,3.904945,3.0,False
2025-10-21 17:30:00,3882.8404499999997,0.5439116784097626,2025-10-21 19:30:00,4019.22938,0.563279937828784,0.035126071172973505,0.0333260711729735,5.631000725206169,3.9510699999999996,2.0,True
2025-10-21 20:30:00,4083.7008299999998,0.6957412858156283,2025-10-22 17:30:00,3844.71668,0.6140511019945601,-0.05852146372828193,-0.060321463728281934,5.556185274681074,3.96415,21.0,False
2025-10-22 18:30:00,3874.9064849999995,0.6154650020078666,2025-10-22 20:30:00,3839.8391200000005,0.3931440682370765,-0.009049860980064106,-0.010849860980064106,5.360005111827228,3.857365,2.0,False
2025-10-23 03:30:00,3754.23618,0.497202792652646,2025-10-23 04:30:00,3803.6272350000004,0.5854411351081159,0.013156086253476085,0.011356086253476085,5.366431667247571,3.778945,1.0,True
2025-10-23 05:30:00,3817.1776349999996,0.5354422625727189,2025-10-23 07:30:00,3823.737175,0.5739051813540356,0.0017184267087431149,-8.157329125688519e-05,5.401824721878616,3.8204599999999997,2.0,False
2025-10-23 08:30:00,3828.7033949999995,0.3167798326146859,2025-10-23 09:30:00,3834.0020400000003,0.1432508754861955,0.0013839267379449627,-0.0004160732620550374,5.405876014766655,3.8313550000000003,1.0,False
2025-10-23 12:30:00,3882.950505,0.5150926251910849,2025-10-23 14:30:00,3888.8346100000003,0.2658828864987321,0.0015153695604472883,-0.00028463043955271174,5.409382703475718,3.8858950000000005,2.0,False
2025-10-23 17:30:00,3855.1366049999997,0.5178991625027399,2025-10-23 19:30:00,3845.7661550000003,0.467443184953995,-0.0024306401977678416,-0.004230640197767841,5.402576577540637,3.8504500000000004,2.0,False
2025-10-24 17:30:00,3965.9519849999997,0.5840251521413204,2025-10-24 20:30:00,3886.9755400000004,0.3338263552386417,-0.01991361602427455,-0.02171361602427455,5.338012238890874,3.926445,3.0,False
2025-10-25 00:30:00,3928.493265,0.3539859397559813,2025-10-25 01:30:00,3936.800615,0.3661573934383428,0.0021146402550851207,0.0003146402550851207,5.285672543889133,3.9326499999999998,1.0,True
2025-10-25 22:30:00,3936.637335,0.8099962393117923,2025-10-26 00:30:00,3955.451285,0.3893308779073915,0.004779193102887103,0.0029791931028871023,5.299655576171311,3.94605,2.0,True
