open_time,regime_label,close,reject_reason,specialist_pred_proba,specialist_pred_label,actual_label,threshold,band_name,band_min,band_max
2025-08-19 08:30:00,high_volatility,4218.66,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-19 09:30:00,high_volatility,4234.77,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-19 11:30:00,range,4241.78,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-19 12:30:00,range,4234.36,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-19 13:30:00,range,4255.9,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-19 14:30:00,range,4280.78,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-19 21:30:00,high_volatility,4142.45,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-20 04:30:00,high_volatility,4075.59,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-20 05:30:00,high_volatility,4104.95,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-20 06:30:00,high_volatility,4109.94,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-20 09:30:00,range,4169.96,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-20 10:30:00,range,4183.26,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-20 11:30:00,range,4182.21,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-20 12:30:00,range,4185.22,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-20 18:30:00,range,4135.78,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-20 19:30:00,range,4213.4,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-20 20:30:00,trend_up,4255.9,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-20 21:30:00,trend_up,4301.88,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-20 23:30:00,trend_up,4291.67,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-21 21:30:00,range,4221.97,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-22 00:30:00,trend_down,4224.1,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-22 04:30:00,range,4225.3,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-22 05:30:00,range,4245.61,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-22 06:30:00,range,4257.29,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-22 07:30:00,range,4290.84,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-22 11:30:00,range,4294.72,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-22 17:30:00,range,4244.92,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-22 18:30:00,range,4290.47,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-22 19:30:00,trend_up,4613.93,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-22 20:30:00,trend_up,4616.08,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-22 21:30:00,trend_up,4745.96,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-22 22:30:00,trend_up,4799.5,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-22 23:30:00,trend_up,4789.63,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-23 08:30:00,trend_up,4694.64,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-23 15:30:00,range,4712.67,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-23 18:30:00,range,4718.45,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-23 19:30:00,range,4726.56,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-23 21:30:00,range,4742.86,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-23 22:30:00,range,4749.79,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-23 23:30:00,range,4753.21,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-25 05:30:00,high_volatility,4701.04,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-25 15:30:00,trend_down,4544.21,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-25 16:30:00,trend_down,4600.08,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-25 18:30:00,trend_down,4630.29,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-26 01:30:00,trend_down,4352.13,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-26 02:30:00,trend_down,4350.81,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-26 05:30:00,trend_down,4331.63,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-26 07:30:00,trend_down,4396.53,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-26 16:30:00,range,4427.24,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-26 17:30:00,high_volatility,4497.24,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-26 18:30:00,high_volatility,4480.28,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-26 20:30:00,trend_up,4519.02,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-26 22:30:00,trend_up,4522.51,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-26 23:30:00,trend_up,4548.02,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-27 05:30:00,trend_up,4570.17,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-27 06:30:00,trend_up,4562.82,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-27 07:30:00,trend_up,4577.35,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-27 11:30:00,trend_up,4586.91,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-27 12:30:00,trend_up,4580.45,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-27 14:30:00,range,4588.31,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-27 15:30:00,range,4581.37,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-27 16:30:00,range,4608.87,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-27 19:30:00,range,4613.38,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-28 04:30:00,trend_down,4506.71,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-28 05:30:00,trend_down,4493.67,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-28 06:30:00,trend_down,4516.46,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-28 07:30:00,trend_down,4512.24,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-28 08:30:00,trend_down,4541.63,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-28 09:30:00,trend_down,4571.1,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-28 10:30:00,range,4570.84,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-29 00:30:00,range,4438.46,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-29 01:30:00,trend_down,4458.69,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-29 06:30:00,trend_down,4456.5,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-29 13:30:00,trend_down,4334.51,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-29 14:30:00,trend_down,4337.61,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-29 15:30:00,trend_down,4346.46,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-29 16:30:00,trend_down,4346.48,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-29 19:30:00,high_volatility,4282.49,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-29 20:30:00,high_volatility,4316.09,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-29 22:30:00,high_volatility,4332.92,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-30 06:30:00,high_volatility,4265.09,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-30 09:30:00,range,4352.59,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-31 07:30:00,range,4449.49,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-31 11:30:00,trend_up,4434.6,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-31 12:30:00,trend_up,4450.84,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-31 15:30:00,trend_up,4454.97,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-08-31 19:30:00,range,4459.81,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-01 07:30:00,range,4387.59,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-01 09:30:00,range,4385.65,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-01 10:30:00,trend_down,4395.01,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-01 11:30:00,trend_down,4397.59,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-01 22:30:00,range,4323.16,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-02 02:30:00,trend_down,4261.62,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-02 03:30:00,trend_down,4284.56,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-02 04:30:00,trend_down,4314.5,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-02 05:30:00,trend_down,4303.86,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-02 06:30:00,trend_down,4323.24,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-02 07:30:00,trend_down,4360.95,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-02 08:30:00,trend_down,4367.11,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-02 10:30:00,range,4385.06,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-02 17:30:00,range,4277.07,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-03 17:30:00,range,4353.96,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-03 18:30:00,range,4419.29,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-04 12:30:00,range,4371.04,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-04 13:30:00,range,4369.82,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-04 23:30:00,trend_down,4274.03,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 00:30:00,trend_down,4275.92,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 01:30:00,trend_down,4306.04,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 04:30:00,trend_down,4297.55,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 05:30:00,trend_down,4301.31,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 06:30:00,range,4326.19,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 07:30:00,range,4324.4,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 08:30:00,range,4328.88,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 09:30:00,range,4330.53,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 10:30:00,range,4338.14,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 13:30:00,range,4406.33,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 14:30:00,range,4397.4,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 15:30:00,range,4409.99,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 16:30:00,trend_up,4417.39,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 19:30:00,range,4273.62,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 20:30:00,range,4283.39,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-05 21:30:00,range,4297.81,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-06 02:30:00,range,4296.91,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-06 20:30:00,compression,4270.24,outside_band_or_negative_prediction,0.01519946391826876,0.0,0.0,0.78,ge_0.78,0.78,
2025-09-06 21:30:00,compression,4289.97,outside_band_or_negative_prediction,0.05239344855988587,0.0,0.0,0.78,ge_0.78,0.78,
2025-09-07 00:30:00,compression,4255.48,outside_band_or_negative_prediction,0.04549852459072785,0.0,1.0,0.78,ge_0.78,0.78,
2025-09-07 02:30:00,compression,4283.31,outside_band_or_negative_prediction,0.7666973807922485,1.0,0.0,0.78,ge_0.78,0.78,
2025-09-08 18:30:00,compression,4320.12,outside_band_or_negative_prediction,0.02068252640430651,0.0,1.0,0.78,ge_0.78,0.78,
2025-09-08 19:30:00,compression,4350.72,outside_band_or_negative_prediction,0.00256602888400798,0.0,0.0,0.78,ge_0.78,0.78,
2025-09-09 00:30:00,range,4293.0,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-10 06:30:00,range,4302.78,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-10 13:30:00,compression,4332.41,outside_band_or_negative_prediction,0.024779313216372906,0.0,1.0,0.78,ge_0.78,0.78,
2025-09-10 17:30:00,compression,4370.99,outside_band_or_negative_prediction,8.638400616706803e-05,0.0,1.0,0.78,ge_0.78,0.78,
2025-09-11 00:30:00,range,4322.72,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-11 01:30:00,range,4329.92,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-11 02:30:00,range,4349.93,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-11 09:30:00,range,4411.32,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-11 21:30:00,range,4417.9,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-11 23:30:00,range,4420.31,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 00:30:00,range,4423.73,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 01:30:00,range,4417.28,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 04:30:00,range,4458.82,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 05:30:00,range,4512.07,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 06:30:00,range,4497.61,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 07:30:00,range,4507.51,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 08:30:00,range,4505.55,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 09:30:00,range,4521.36,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 13:30:00,range,4517.9,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 14:30:00,range,4515.12,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 15:30:00,range,4516.69,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 16:30:00,range,4520.76,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 17:30:00,range,4526.63,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 18:30:00,range,4539.64,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 19:30:00,range,4547.02,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 20:30:00,range,4541.98,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 21:30:00,range,4575.8,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 22:30:00,range,4613.05,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-12 23:30:00,range,4624.61,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-13 00:30:00,range,4657.18,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-13 02:30:00,range,4649.8,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-13 03:30:00,range,4695.16,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-13 04:30:00,range,4712.16,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-13 05:30:00,range,4704.71,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-13 06:30:00,range,4700.49,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-13 07:30:00,range,4702.71,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-13 22:30:00,range,4634.09,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-14 00:30:00,range,4638.21,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-14 17:30:00,compression,4632.34,outside_band_or_negative_prediction,0.1372224892665222,0.0,0.0,0.78,ge_0.78,0.78,
2025-09-14 18:30:00,compression,4612.8,outside_band_or_negative_prediction,0.005612036481294404,0.0,0.0,0.78,ge_0.78,0.78,
2025-09-14 20:30:00,range,4582.22,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-14 21:30:00,range,4596.83,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-15 04:30:00,range,4604.49,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-15 05:30:00,range,4601.68,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-15 06:30:00,range,4618.15,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-15 21:30:00,trend_down,4494.82,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-16 00:30:00,range,4493.41,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-16 18:30:00,compression,4473.58,outside_band_or_negative_prediction,0.01487347295570946,0.0,0.0,0.78,ge_0.78,0.78,
2025-09-16 19:30:00,range,4446.71,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-16 20:30:00,range,4468.2,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-16 21:30:00,range,4463.54,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-16 22:30:00,range,4486.62,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-16 23:30:00,range,4474.63,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-17 00:30:00,range,4491.21,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-17 01:30:00,range,4498.23,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-17 22:30:00,range,4433.77,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-17 23:30:00,range,4456.17,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-18 00:30:00,range,4517.62,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-18 01:30:00,range,4501.52,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-18 02:30:00,range,4529.18,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-18 05:30:00,range,4584.79,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-18 11:30:00,trend_up,4571.37,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-18 12:30:00,trend_up,4574.75,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-18 15:30:00,range,4574.28,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-18 16:30:00,range,4576.12,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-18 17:30:00,range,4571.04,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-18 18:30:00,range,4588.5,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-20 00:30:00,trend_down,4440.68,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-20 19:30:00,compression,4487.18,outside_band_or_negative_prediction,0.04596118211841601,0.0,0.0,0.78,ge_0.78,0.78,
2025-09-20 20:30:00,compression,4498.2,outside_band_or_negative_prediction,0.0030360875898336023,0.0,0.0,0.78,ge_0.78,0.78,
2025-09-20 22:30:00,compression,4486.09,outside_band_or_negative_prediction,0.6113878958469988,1.0,0.0,0.78,ge_0.78,0.78,
2025-09-20 23:30:00,compression,4475.22,outside_band_or_negative_prediction,0.26922206292801293,0.0,0.0,0.78,ge_0.78,0.78,
2025-09-21 07:30:00,compression,4478.57,outside_band_or_negative_prediction,0.5945930094621025,1.0,0.0,0.78,ge_0.78,0.78,
2025-09-21 14:30:00,compression,4465.95,outside_band_or_negative_prediction,0.6391850039282733,1.0,0.0,0.78,ge_0.78,0.78,
2025-09-22 16:30:00,trend_down,4181.62,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-24 00:30:00,range,4153.43,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-24 04:30:00,range,4164.26,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-25 11:30:00,trend_down,3997.75,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-25 17:30:00,trend_down,3978.51,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-25 18:30:00,trend_down,3970.57,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-25 22:30:00,trend_down,3838.77,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-26 04:30:00,high_volatility,3874.36,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-26 05:30:00,high_volatility,3931.52,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-26 16:30:00,range,3906.0,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-26 21:30:00,range,3990.81,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-27 13:30:00,range,3985.87,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-27 14:30:00,range,3995.24,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-29 17:30:00,range,4098.03,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-29 21:30:00,range,4142.6,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-29 22:30:00,range,4155.53,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-29 23:30:00,range,4162.29,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-30 00:30:00,range,4188.32,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-30 21:30:00,range,4099.11,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-30 22:30:00,range,4100.73,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-09-30 23:30:00,trend_down,4116.53,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-01 00:30:00,trend_down,4160.1,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-01 03:30:00,range,4140.43,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-01 04:30:00,range,4145.15,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-01 15:30:00,trend_up,4282.62,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-01 16:30:00,trend_up,4298.2,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-01 17:30:00,trend_up,4284.39,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-01 18:30:00,trend_up,4295.26,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-01 22:30:00,trend_up,4293.11,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-01 23:30:00,trend_up,4308.35,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 02:30:00,trend_up,4304.79,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 03:30:00,trend_up,4312.96,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 04:30:00,range,4348.03,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 05:30:00,range,4335.15,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 08:30:00,range,4376.3,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 09:30:00,range,4371.99,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 12:30:00,range,4375.78,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 13:30:00,range,4387.63,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 14:30:00,range,4391.59,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 15:30:00,range,4379.82,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 16:30:00,range,4378.93,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 19:30:00,range,4374.42,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 20:30:00,range,4437.09,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 21:30:00,range,4448.4,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-02 22:30:00,range,4466.31,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-03 02:30:00,range,4468.71,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-03 03:30:00,range,4464.13,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-03 05:30:00,range,4468.41,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-03 06:30:00,range,4471.92,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-03 12:30:00,range,4462.33,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-03 14:30:00,range,4473.26,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-04 06:30:00,range,4479.67,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-04 20:30:00,compression,4455.05,outside_band_or_negative_prediction,0.004271838332523425,0.0,1.0,0.78,ge_0.78,0.78,
2025-10-05 07:30:00,compression,4548.9,outside_band_or_negative_prediction,0.0003957273406107805,0.0,1.0,0.78,ge_0.78,0.78,
2025-10-05 09:30:00,range,4574.62,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-05 10:30:00,range,4569.23,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-05 11:30:00,range,4559.66,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-06 01:30:00,range,4498.57,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-06 02:30:00,range,4505.42,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-06 05:30:00,range,4499.29,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-06 06:30:00,range,4527.87,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-06 08:30:00,range,4537.08,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-06 14:30:00,range,4573.0,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-06 15:30:00,range,4573.2,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-06 16:30:00,range,4571.71,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-06 17:30:00,range,4581.29,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-06 18:30:00,range,4637.87,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-06 19:30:00,trend_up,4638.51,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-06 20:30:00,trend_up,4673.39,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-06 21:30:00,trend_up,4678.18,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-07 04:30:00,trend_up,4684.01,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-07 05:30:00,trend_up,4680.03,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-07 06:30:00,range,4675.25,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-07 11:30:00,range,4669.39,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-07 12:30:00,range,4678.19,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-07 13:30:00,range,4670.36,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-07 14:30:00,range,4680.14,non_compression_regime,,,,0.78,ge_0.78,0.78,
2025-10-07 22:30:00,trend_down,4475.31,non_compression_regime,,,,0.78,ge_0.78,0.78,
